duration,campaign,pdays,cons.price.idx,contact_encoded,poutcome_encoded,economic_impact_score
249.0,2.0,999.0,93.918,1.0,0.0,36362.481120000004
659.0,1.0,999.0,92.893,1.0,0.0,-11757.504780000001
271.0,2.0,999.0,93.994,0.0,0.0,27745.3759
226.0,2.0,999.0,92.893,0.0,0.0,-11922.71562
98.0,8.0,999.0,93.444,1.0,0.0,36318.56508
39.0,7.0,999.0,93.994,0.0,0.0,27733.955700000002
137.0,3.0,999.0,94.601,1.0,1.0,-5334.3809200000005
195.0,1.0,999.0,92.201,1.0,0.0,-12571.716919999999
20.0,5.0,999.0,93.075,1.0,1.0,-12895.6239
87.0,7.0,999.0,93.994,0.0,0.0,27751.086000000007
172.0,2.0,999.0,93.2,1.0,0.0,-2117.80808
209.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
342.0,3.0,999.0,93.444,1.0,0.0,36340.5231
177.0,2.0,999.0,93.918,1.0,0.0,36289.28772
1088.0,2.0,999.0,93.994,0.0,0.0,27751.086000000007
324.0,1.0,999.0,93.075,1.0,0.0,-13060.834740000002
64.0,3.0,999.0,93.994,0.0,0.0,27733.955700000002
219.0,2.0,999.0,92.469,0.0,0.0,-14411.839419999998
139.0,1.0,999.0,93.994,0.0,0.0,27728.245600000002
98.0,1.0,999.0,93.075,1.0,1.0,-13262.759100000001
89.0,1.0,999.0,93.444,1.0,0.0,36325.88442
64.0,2.0,999.0,94.465,0.0,0.0,36311.245740000006
142.0,4.0,999.0,93.444,1.0,0.0,36333.203760000004
12.0,4.0,999.0,92.893,0.0,0.0,-11472.975
281.0,1.0,999.0,92.469,1.0,0.0,-15147.888419999997
272.0,1.0,999.0,93.075,1.0,1.0,-13170.975300000002
178.0,4.0,999.0,93.075,1.0,0.0,-12895.6239
110.0,3.0,6.0,92.649,1.0,2.0,-12265.780499999999
362.0,1.0,999.0,94.465,0.0,0.0,35608.589100000005
134.0,2.0,999.0,92.893,1.0,0.0,-11472.975
411.0,1.0,999.0,93.444,1.0,0.0,36355.16178
228.0,1.0,999.0,92.893,1.0,0.0,-11619.829080000001
86.0,1.0,999.0,93.2,1.0,0.0,-2157.81574
32.0,3.0,999.0,93.918,1.0,0.0,36311.245740000006
626.0,5.0,999.0,94.465,0.0,0.0,36318.56508
243.0,1.0,999.0,92.201,1.0,0.0,-12939.74142
16.0,1.0,999.0,92.893,1.0,0.0,-11417.90472
399.0,2.0,999.0,93.2,1.0,0.0,-2157.81574
333.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
113.0,1.0,999.0,94.465,0.0,0.0,36289.28772
122.0,1.0,999.0,92.843,1.0,0.0,-15483.927060000002
599.0,1.0,999.0,93.075,1.0,0.0,-13455.50508
104.0,1.0,999.0,93.444,1.0,0.0,36377.1198
228.0,2.0,999.0,93.918,0.0,0.0,36347.84244
51.0,5.0,999.0,93.2,1.0,1.0,-2089.23118
335.0,8.0,999.0,93.918,1.0,0.0,36303.926400000004
442.0,1.0,999.0,92.893,1.0,1.0,-11417.90472
157.0,2.0,999.0,92.893,1.0,1.0,-11472.975
50.0,1.0,999.0,93.2,1.0,1.0,-2177.55978
205.0,1.0,999.0,93.994,0.0,0.0,27751.086000000007
28.0,1.0,999.0,92.893,0.0,0.0,-11417.90472
116.0,4.0,999.0,93.994,0.0,0.0,27733.955700000002
27.0,7.0,999.0,94.465,0.0,0.0,36296.607059999995
86.0,4.0,999.0,92.893,1.0,0.0,-12051.212940000001
217.0,4.0,999.0,94.465,0.0,0.0,36355.16178
54.0,1.0,999.0,93.444,1.0,0.0,36333.203760000004
331.0,2.0,999.0,93.994,0.0,0.0,27722.5355
1049.0,1.0,999.0,93.2,1.0,0.0,-2140.6696
170.0,1.0,999.0,93.994,0.0,0.0,27728.245600000002
30.0,1.0,999.0,93.876,0.0,0.0,-6220.8054
136.0,5.0,999.0,92.893,1.0,0.0,-11757.504780000001
339.0,1.0,999.0,93.749,1.0,1.0,-5788.05372
146.0,8.0,999.0,93.994,0.0,0.0,27733.955700000002
343.0,2.0,999.0,93.075,1.0,1.0,-12987.407700000002
37.0,4.0,999.0,93.444,0.0,0.0,36318.56508
382.0,2.0,999.0,93.2,1.0,0.0,-2117.80808
255.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
162.0,4.0,999.0,93.994,0.0,0.0,27733.955700000002
200.0,2.0,999.0,93.918,1.0,0.0,36318.56508
181.0,3.0,6.0,93.876,1.0,2.0,-6301.9463399999995
489.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
81.0,1.0,999.0,93.075,1.0,1.0,-12895.6239
132.0,2.0,999.0,93.444,1.0,0.0,36355.16178
836.0,4.0,999.0,93.994,0.0,0.0,27733.955700000002
54.0,4.0,999.0,94.465,0.0,0.0,36296.607059999995
53.0,29.0,999.0,94.465,0.0,0.0,35615.90844
41.0,1.0,999.0,94.465,0.0,0.0,36303.926400000004
686.0,11.0,999.0,94.465,0.0,0.0,36303.926400000004
43.0,3.0,999.0,93.075,1.0,1.0,-13336.186140000002
31.0,5.0,999.0,92.893,1.0,1.0,-11472.975
1071.0,3.0,999.0,93.918,1.0,0.0,36318.56508
455.0,2.0,999.0,93.075,0.0,0.0,-12528.4887
64.0,1.0,999.0,93.918,1.0,0.0,36318.56508
53.0,1.0,999.0,93.2,1.0,0.0,-2117.80808
360.0,2.0,999.0,93.994,0.0,0.0,27745.3759
234.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
14.0,6.0,999.0,93.918,1.0,0.0,36362.481120000004
58.0,5.0,999.0,93.075,0.0,0.0,-12895.6239
4.0,2.0,999.0,93.994,0.0,0.0,27745.3759
168.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
149.0,3.0,999.0,92.893,1.0,0.0,-11619.829080000001
171.0,1.0,999.0,93.444,1.0,0.0,36377.1198
220.0,3.0,999.0,92.843,1.0,0.0,-14538.553920000004
1603.0,10.0,999.0,92.963,0.0,0.0,-18180.4103
291.0,4.0,999.0,93.075,1.0,1.0,-12895.6239
172.0,2.0,999.0,93.918,1.0,0.0,36325.88442
322.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
95.0,4.0,999.0,92.893,1.0,1.0,-11849.28858
689.0,2.0,999.0,92.893,0.0,0.0,-11757.504780000001
127.0,5.0,999.0,93.994,0.0,0.0,27773.926400000004
384.0,2.0,999.0,93.994,0.0,0.0,27722.5355
309.0,1.0,999.0,92.469,1.0,0.0,-15780.89056
161.0,1.0,3.0,92.893,1.0,2.0,-11656.5426
112.0,7.0,999.0,93.994,0.0,0.0,27739.6658
143.0,4.0,999.0,93.444,1.0,0.0,36333.203760000004
479.0,3.0,999.0,94.465,0.0,0.0,35608.589100000005
27.0,12.0,999.0,93.444,1.0,0.0,36325.88442
355.0,1.0,999.0,94.465,0.0,0.0,35601.26976
248.0,5.0,999.0,93.918,1.0,0.0,36362.481120000004
171.0,1.0,999.0,93.994,0.0,0.0,27728.245600000002
125.0,2.0,999.0,93.075,1.0,0.0,-13262.759100000001
581.0,1.0,999.0,94.465,0.0,0.0,35615.90844
484.0,2.0,999.0,93.994,0.0,0.0,27728.245600000002
180.0,2.0,999.0,92.431,1.0,1.0,-12624.03
72.0,7.0,999.0,92.893,0.0,0.0,-11619.829080000001
451.0,4.0,3.0,92.893,1.0,2.0,-11849.28858
215.0,1.0,12.0,94.055,1.0,2.0,-6211.54704
394.0,1.0,999.0,94.465,0.0,0.0,35608.589100000005
265.0,1.0,999.0,93.2,1.0,0.0,-2157.81574
158.0,2.0,999.0,92.379,1.0,0.0,-13186.9935
241.0,3.0,999.0,93.994,0.0,0.0,27733.955700000002
120.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
192.0,4.0,999.0,92.893,1.0,0.0,-11619.829080000001
274.0,3.0,999.0,93.918,1.0,0.0,36281.96838
190.0,1.0,999.0,93.2,1.0,0.0,-2140.6696
179.0,1.0,999.0,92.843,1.0,0.0,-14052.09978
157.0,1.0,999.0,93.918,0.0,0.0,36267.3297
38.0,3.0,999.0,92.893,1.0,0.0,-11757.504780000001
307.0,1.0,999.0,93.918,1.0,0.0,36311.245740000006
124.0,1.0,999.0,93.918,0.0,0.0,36311.245740000006
85.0,6.0,999.0,93.918,0.0,0.0,36325.88442
23.0,12.0,999.0,93.444,1.0,0.0,36340.5231
346.0,3.0,999.0,92.379,1.0,0.0,-13186.9935
19.0,6.0,999.0,92.893,1.0,0.0,-11472.975
1167.0,1.0,999.0,93.994,0.0,0.0,27728.245600000002
374.0,4.0,999.0,93.994,0.0,0.0,27751.086000000007
102.0,4.0,999.0,93.994,0.0,0.0,27722.5355
162.0,1.0,999.0,92.893,1.0,1.0,-12335.74272
67.0,2.0,999.0,93.918,1.0,0.0,36325.88442
196.0,1.0,999.0,92.893,1.0,0.0,-12051.212940000001
259.0,2.0,999.0,92.963,1.0,0.0,-18180.4103
745.0,12.0,999.0,93.994,0.0,0.0,27773.926400000004
335.0,3.0,999.0,93.994,0.0,0.0,27733.955700000002
260.0,1.0,999.0,93.994,0.0,0.0,27739.6658
610.0,3.0,999.0,92.893,1.0,0.0,-11619.829080000001
142.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
245.0,1.0,999.0,93.444,1.0,0.0,36333.203760000004
730.0,1.0,999.0,93.918,1.0,0.0,36325.88442
76.0,3.0,999.0,93.444,1.0,0.0,36333.203760000004
53.0,1.0,999.0,92.201,1.0,0.0,-12498.112019999999
164.0,1.0,999.0,92.201,1.0,0.0,-12851.415539999998
154.0,2.0,999.0,92.201,1.0,0.0,-12851.415539999998
352.0,2.0,999.0,93.994,0.0,0.0,27751.086000000007
85.0,4.0,999.0,92.893,1.0,0.0,-12243.958920000003
116.0,2.0,999.0,93.444,1.0,0.0,36333.203760000004
73.0,2.0,999.0,93.918,1.0,0.0,36318.56508
207.0,1.0,999.0,93.444,1.0,0.0,36333.203760000004
181.0,1.0,999.0,92.893,1.0,0.0,-11472.975
428.0,1.0,999.0,93.994,0.0,0.0,27728.245600000002
112.0,1.0,999.0,94.465,0.0,0.0,35601.26976
149.0,1.0,999.0,93.994,0.0,0.0,27722.5355
221.0,2.0,999.0,94.465,0.0,0.0,35615.90844
286.0,1.0,999.0,93.444,1.0,0.0,36340.5231
50.0,1.0,999.0,93.918,1.0,0.0,36289.28772
376.0,2.0,999.0,93.994,0.0,0.0,27722.5355
156.0,1.0,999.0,92.893,1.0,0.0,-12243.958920000003
198.0,1.0,999.0,93.075,1.0,0.0,-12895.6239
72.0,1.0,999.0,94.465,0.0,0.0,36318.56508
96.0,4.0,999.0,93.994,0.0,0.0,27733.955700000002
177.0,3.0,999.0,93.918,1.0,0.0,36281.96838
117.0,2.0,999.0,94.465,0.0,0.0,35615.90844
500.0,1.0,999.0,92.893,1.0,0.0,-12335.74272
193.0,4.0,999.0,93.2,1.0,1.0,-2157.81574
91.0,3.0,999.0,93.994,0.0,0.0,27722.5355
91.0,3.0,999.0,92.893,1.0,0.0,-11922.71562
1156.0,1.0,999.0,93.918,1.0,0.0,36318.56508
425.0,3.0,999.0,93.444,1.0,0.0,36340.5231
223.0,2.0,999.0,93.075,1.0,0.0,-12987.407700000002
56.0,2.0,999.0,93.444,1.0,0.0,36325.88442
284.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
170.0,3.0,999.0,93.075,0.0,0.0,-12987.407700000002
669.0,1.0,999.0,93.2,1.0,0.0,-2177.55978
569.0,4.0,999.0,92.379,0.0,0.0,-13596.4215
52.0,3.0,999.0,94.465,0.0,0.0,36289.28772
69.0,1.0,999.0,93.075,1.0,1.0,-12895.6239
60.0,3.0,999.0,94.465,0.0,0.0,36355.16178
541.0,3.0,999.0,92.893,1.0,1.0,-12179.71026
239.0,1.0,999.0,93.444,1.0,0.0,36333.203760000004
299.0,2.0,999.0,93.444,1.0,0.0,36325.88442
212.0,1.0,999.0,92.893,1.0,0.0,-11417.90472
258.0,2.0,999.0,93.994,0.0,0.0,27745.3759
267.0,2.0,999.0,93.2,1.0,0.0,-2157.81574
4.0,2.0,999.0,92.893,1.0,0.0,-11417.90472
128.0,1.0,999.0,93.918,0.0,0.0,36325.88442
46.0,4.0,999.0,93.2,0.0,0.0,-2157.81574
897.0,5.0,999.0,93.994,0.0,0.0,27733.955700000002
250.0,1.0,999.0,93.994,0.0,0.0,27722.5355
232.0,1.0,999.0,94.465,0.0,0.0,35601.26976
346.0,1.0,999.0,92.893,1.0,0.0,-12179.71026
157.0,5.0,999.0,94.199,0.0,0.0,-4799.304840000001
66.0,1.0,999.0,92.893,1.0,0.0,-11472.975
111.0,1.0,999.0,93.444,1.0,0.0,36325.88442
251.0,2.0,999.0,93.918,1.0,0.0,36303.926400000004
105.0,1.0,999.0,92.893,1.0,0.0,-12335.74272
337.0,22.0,999.0,94.465,0.0,0.0,36289.28772
304.0,1.0,3.0,94.601,1.0,2.0,-5634.678720000002
477.0,7.0,999.0,94.465,0.0,0.0,36311.245740000006
150.0,2.0,999.0,93.2,0.0,0.0,-2157.81574
879.0,1.0,999.0,92.379,1.0,0.0,-13698.7785
25.0,1.0,999.0,92.893,0.0,0.0,-12427.526520000003
137.0,1.0,999.0,93.444,1.0,0.0,36362.481120000004
202.0,1.0,999.0,93.994,0.0,0.0,27728.245600000002
229.0,2.0,999.0,93.994,0.0,0.0,27728.245600000002
81.0,1.0,999.0,93.444,1.0,0.0,36340.5231
106.0,1.0,999.0,92.893,1.0,1.0,-12427.526520000003
1141.0,4.0,999.0,94.465,0.0,0.0,35601.26976
242.0,1.0,999.0,92.893,1.0,0.0,-11922.71562
422.0,2.0,999.0,93.918,1.0,0.0,36311.245740000006
144.0,2.0,999.0,92.893,1.0,0.0,-11472.975
71.0,1.0,999.0,93.444,1.0,0.0,36340.5231
34.0,8.0,999.0,94.465,0.0,0.0,36296.607059999995
164.0,1.0,999.0,93.444,1.0,0.0,36377.1198
166.0,2.0,999.0,92.893,1.0,0.0,-11472.975
393.0,4.0,999.0,92.649,1.0,0.0,-12197.5425
265.0,3.0,999.0,93.994,0.0,0.0,27773.926400000004
542.0,1.0,999.0,93.918,1.0,0.0,36325.88442
127.0,2.0,12.0,92.893,1.0,2.0,-12243.958920000003
134.0,1.0,999.0,92.963,1.0,0.0,-18577.87676
7.0,7.0,999.0,93.994,0.0,0.0,27751.086000000007
163.0,5.0,999.0,93.444,1.0,0.0,36340.5231
104.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
410.0,1.0,999.0,94.465,0.0,0.0,36289.28772
198.0,3.0,999.0,93.918,1.0,0.0,36362.481120000004
221.0,2.0,999.0,93.994,0.0,0.0,27728.245600000002
151.0,1.0,999.0,93.075,0.0,0.0,-12895.6239
127.0,3.0,999.0,93.444,1.0,0.0,36325.88442
212.0,1.0,999.0,93.918,1.0,0.0,36318.56508
131.0,1.0,999.0,94.465,0.0,0.0,35601.26976
97.0,1.0,999.0,92.893,1.0,1.0,-11619.829080000001
221.0,1.0,999.0,93.075,1.0,0.0,-12895.6239
126.0,1.0,6.0,94.199,1.0,2.0,-4821.14468
175.0,1.0,999.0,93.075,1.0,0.0,-12528.4887
306.0,1.0,999.0,92.893,1.0,0.0,-11849.28858
9.0,2.0,999.0,94.465,0.0,0.0,36296.607059999995
257.0,6.0,999.0,93.918,1.0,0.0,36318.56508
590.0,3.0,999.0,94.465,0.0,0.0,35615.90844
532.0,2.0,999.0,93.918,0.0,0.0,36325.88442
61.0,2.0,999.0,94.465,0.0,0.0,35608.589100000005
344.0,10.0,999.0,93.918,0.0,0.0,36289.28772
902.0,2.0,999.0,93.444,1.0,0.0,36355.16178
176.0,1.0,999.0,93.075,1.0,0.0,-12895.6239
313.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
184.0,1.0,999.0,93.918,1.0,0.0,36318.56508
212.0,3.0,999.0,92.893,1.0,0.0,-11472.975
228.0,2.0,999.0,94.465,0.0,0.0,35608.589100000005
85.0,8.0,999.0,92.893,1.0,0.0,-12335.74272
291.0,2.0,3.0,92.201,1.0,2.0,-12336.181239999998
291.0,1.0,999.0,92.893,0.0,0.0,-11849.28858
130.0,4.0,999.0,93.994,0.0,0.0,27745.3759
92.0,1.0,999.0,93.918,1.0,0.0,36311.245740000006
263.0,3.0,999.0,93.994,0.0,0.0,27751.086000000007
222.0,2.0,999.0,93.444,1.0,0.0,36347.84244
888.0,3.0,999.0,93.2,1.0,0.0,-2089.23118
794.0,1.0,999.0,93.444,1.0,0.0,36362.481120000004
103.0,4.0,999.0,93.918,1.0,0.0,36325.88442
43.0,1.0,999.0,93.2,1.0,0.0,-2140.6696
112.0,4.0,999.0,94.465,0.0,0.0,36311.245740000006
385.0,1.0,999.0,93.2,1.0,0.0,-2117.80808
68.0,2.0,999.0,93.444,1.0,0.0,36340.5231
491.0,1.0,999.0,93.444,1.0,0.0,36333.203760000004
293.0,3.0,3.0,92.893,1.0,2.0,-12427.526520000003
445.0,1.0,999.0,92.469,1.0,0.0,-15368.70312
194.0,5.0,999.0,93.994,0.0,0.0,27739.6658
67.0,11.0,999.0,93.918,1.0,0.0,36281.96838
545.0,2.0,999.0,93.918,1.0,0.0,36325.88442
452.0,3.0,999.0,93.075,1.0,0.0,-12895.6239
197.0,4.0,999.0,93.075,0.0,0.0,-12895.6239
48.0,20.0,999.0,93.918,1.0,0.0,36318.56508
1025.0,7.0,999.0,94.465,0.0,0.0,35601.26976
248.0,1.0,999.0,92.893,1.0,0.0,-12179.71026
195.0,1.0,999.0,92.893,1.0,0.0,-12335.74272
1243.0,2.0,999.0,92.893,1.0,0.0,-12051.212940000001
636.0,3.0,999.0,93.075,1.0,0.0,-12895.6239
1816.0,1.0,999.0,93.2,1.0,0.0,-2117.80808
330.0,1.0,999.0,93.075,1.0,0.0,-12895.6239
339.0,1.0,999.0,93.444,1.0,0.0,36333.203760000004
54.0,2.0,999.0,93.918,1.0,0.0,36318.56508
129.0,6.0,999.0,94.465,0.0,0.0,36296.607059999995
166.0,5.0,999.0,93.749,1.0,1.0,-5815.1007
16.0,7.0,999.0,92.893,1.0,0.0,-11619.829080000001
303.0,3.0,999.0,93.918,1.0,0.0,36318.56508
601.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
164.0,3.0,999.0,93.918,1.0,0.0,36318.56508
148.0,4.0,999.0,93.994,0.0,0.0,27728.245600000002
166.0,2.0,999.0,92.893,1.0,1.0,-11417.90472
103.0,2.0,999.0,94.465,0.0,0.0,35601.26976
11.0,5.0,999.0,93.918,0.0,0.0,36362.481120000004
16.0,22.0,999.0,94.465,0.0,0.0,36296.607059999995
223.0,1.0,999.0,93.918,1.0,0.0,36303.926400000004
72.0,1.0,999.0,94.465,0.0,0.0,36296.607059999995
177.0,3.0,999.0,93.994,0.0,0.0,27733.955700000002
180.0,3.0,999.0,93.444,1.0,0.0,36325.88442
85.0,15.0,999.0,93.444,0.0,0.0,36318.56508
304.0,3.0,999.0,93.444,1.0,0.0,36333.203760000004
72.0,5.0,999.0,93.994,0.0,0.0,27728.245600000002
1723.0,1.0,12.0,92.893,1.0,2.0,-11619.829080000001
27.0,3.0,999.0,93.918,1.0,0.0,36362.481120000004
184.0,4.0,999.0,93.2,0.0,0.0,-2177.55978
41.0,1.0,999.0,92.893,1.0,0.0,-12335.74272
252.0,2.0,999.0,93.444,1.0,0.0,36362.481120000004
140.0,2.0,999.0,93.444,1.0,0.0,36347.84244
244.0,1.0,999.0,92.893,1.0,0.0,-11757.504780000001
225.0,2.0,999.0,93.994,0.0,0.0,27728.245600000002
195.0,2.0,999.0,93.444,1.0,0.0,36325.88442
95.0,1.0,999.0,93.444,1.0,0.0,36333.203760000004
213.0,3.0,999.0,94.465,0.0,0.0,35601.26976
144.0,3.0,999.0,93.918,1.0,0.0,36318.56508
121.0,2.0,999.0,92.893,0.0,1.0,-11757.504780000001
195.0,1.0,999.0,92.893,1.0,0.0,-12243.958920000003
600.0,2.0,999.0,93.2,1.0,1.0,-2157.81574
58.0,1.0,999.0,93.918,1.0,0.0,36325.88442
156.0,5.0,999.0,92.893,1.0,0.0,-11417.90472
79.0,2.0,999.0,93.2,1.0,1.0,-2177.55978
194.0,2.0,999.0,93.918,0.0,0.0,36303.926400000004
62.0,4.0,999.0,94.465,0.0,0.0,36311.245740000006
150.0,5.0,999.0,93.918,1.0,0.0,36318.56508
109.0,1.0,999.0,93.444,1.0,0.0,36325.88442
651.0,1.0,0.0,94.027,1.0,2.0,-7637.148000000001
82.0,3.0,999.0,93.918,1.0,0.0,36318.56508
347.0,3.0,5.0,94.055,1.0,2.0,-5956.975439999999
240.0,1.0,999.0,93.075,1.0,1.0,-12895.6239
48.0,1.0,999.0,93.075,1.0,0.0,-12987.407700000002
250.0,2.0,999.0,93.918,1.0,0.0,36303.926400000004
100.0,5.0,999.0,93.918,1.0,0.0,36325.88442
62.0,4.0,999.0,93.444,1.0,0.0,36333.203760000004
847.0,2.0,999.0,93.075,0.0,0.0,-12895.6239
211.0,1.0,999.0,93.918,0.0,0.0,36347.84244
251.0,3.0,999.0,93.994,0.0,0.0,27745.3759
1000.0,1.0,999.0,93.994,0.0,0.0,27751.086000000007
57.0,1.0,999.0,93.2,1.0,0.0,-2177.55978
653.0,5.0,999.0,93.444,1.0,0.0,36340.5231
81.0,2.0,999.0,94.465,0.0,0.0,36355.16178
287.0,3.0,999.0,93.075,1.0,0.0,-12895.6239
376.0,3.0,999.0,93.994,0.0,0.0,27733.955700000002
286.0,1.0,999.0,93.444,1.0,0.0,36362.481120000004
224.0,1.0,999.0,93.918,1.0,0.0,36318.56508
206.0,1.0,999.0,93.918,1.0,0.0,36325.88442
343.0,2.0,999.0,92.713,0.0,0.0,-10775.4075
117.0,1.0,999.0,92.893,1.0,0.0,-11472.975
82.0,9.0,999.0,92.893,1.0,0.0,-11922.71562
203.0,1.0,999.0,93.994,0.0,0.0,27751.086000000007
76.0,3.0,999.0,92.893,1.0,0.0,-11619.829080000001
81.0,1.0,999.0,93.918,1.0,0.0,36325.88442
122.0,4.0,999.0,93.444,1.0,0.0,36333.203760000004
129.0,10.0,999.0,94.465,0.0,0.0,36318.56508
239.0,4.0,999.0,92.893,1.0,0.0,-11849.28858
798.0,2.0,999.0,92.893,1.0,0.0,-12179.71026
175.0,4.0,999.0,94.215,1.0,0.0,-6729.1759600000005
337.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
243.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
52.0,6.0,999.0,93.075,0.0,0.0,-12895.6239
187.0,6.0,999.0,94.215,1.0,0.0,-7382.5764
274.0,1.0,8.0,92.713,1.0,2.0,-10850.76
508.0,4.0,999.0,93.444,1.0,0.0,36333.203760000004
145.0,2.0,999.0,94.465,0.0,0.0,35608.589100000005
366.0,2.0,999.0,93.994,0.0,0.0,27722.5355
133.0,2.0,999.0,92.963,1.0,1.0,-18180.4103
405.0,3.0,999.0,94.465,0.0,0.0,36303.926400000004
94.0,1.0,999.0,92.893,1.0,0.0,-11619.829080000001
89.0,2.0,3.0,92.379,1.0,2.0,-13135.814999999999
285.0,1.0,999.0,93.075,1.0,0.0,-12941.5158
153.0,1.0,999.0,93.918,1.0,0.0,36303.926400000004
278.0,1.0,999.0,92.893,1.0,0.0,-12335.74272
248.0,9.0,999.0,93.918,0.0,0.0,36289.28772
296.0,1.0,6.0,93.2,1.0,2.0,-2157.81574
813.0,1.0,999.0,93.994,0.0,0.0,27745.3759
151.0,2.0,999.0,92.893,1.0,0.0,-12243.958920000003
144.0,2.0,999.0,93.994,0.0,0.0,27728.245600000002
453.0,1.0,999.0,94.027,1.0,1.0,-7637.148000000001
77.0,2.0,999.0,93.444,1.0,0.0,36318.56508
207.0,1.0,999.0,92.893,1.0,1.0,-12243.958920000003
97.0,2.0,999.0,93.444,1.0,0.0,36347.84244
176.0,2.0,999.0,92.893,1.0,1.0,-11849.28858
188.0,1.0,999.0,93.444,1.0,0.0,36347.84244
341.0,2.0,999.0,94.465,0.0,0.0,35601.26976
216.0,2.0,999.0,93.994,0.0,0.0,27728.245600000002
99.0,1.0,999.0,93.2,1.0,0.0,-2177.55978
122.0,4.0,999.0,92.649,1.0,1.0,-12180.483
400.0,2.0,999.0,92.893,1.0,0.0,-11619.829080000001
690.0,3.0,999.0,93.2,1.0,0.0,-2140.6696
478.0,1.0,999.0,92.893,1.0,0.0,-12051.212940000001
151.0,2.0,999.0,93.918,1.0,0.0,36318.56508
70.0,3.0,999.0,93.918,1.0,0.0,36318.56508
104.0,1.0,999.0,92.893,1.0,0.0,-11619.829080000001
566.0,7.0,999.0,92.893,1.0,0.0,-11555.58042
106.0,1.0,999.0,93.918,1.0,0.0,36362.481120000004
129.0,2.0,999.0,93.444,1.0,0.0,36325.88442
164.0,3.0,999.0,93.444,1.0,0.0,36333.203760000004
90.0,2.0,999.0,93.2,1.0,1.0,-2177.55978
57.0,1.0,999.0,93.2,1.0,1.0,-2140.6696
389.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
133.0,2.0,999.0,93.444,1.0,0.0,36362.481120000004
52.0,2.0,999.0,93.444,1.0,0.0,36325.88442
550.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
1062.0,3.0,999.0,92.893,1.0,0.0,-11849.28858
184.0,4.0,999.0,93.994,0.0,0.0,27733.955700000002
289.0,3.0,999.0,93.918,1.0,0.0,36311.245740000006
30.0,2.0,999.0,93.994,0.0,0.0,27733.955700000002
8.0,2.0,999.0,93.994,0.0,0.0,27722.5355
83.0,4.0,999.0,93.994,0.0,0.0,27733.955700000002
282.0,9.0,999.0,93.918,0.0,0.0,36318.56508
886.0,3.0,999.0,93.994,0.0,0.0,27773.926400000004
833.0,5.0,999.0,93.918,1.0,0.0,36303.926400000004
882.0,2.0,999.0,92.893,1.0,0.0,-12179.71026
114.0,7.0,999.0,92.893,1.0,1.0,-12051.212940000001
108.0,4.0,999.0,92.893,1.0,0.0,-11619.829080000001
107.0,3.0,999.0,93.444,1.0,0.0,36325.88442
229.0,3.0,999.0,93.994,0.0,0.0,27728.245600000002
268.0,1.0,999.0,94.601,1.0,1.0,-5547.319360000001
123.0,1.0,999.0,92.893,1.0,0.0,-11619.829080000001
250.0,1.0,999.0,93.918,1.0,0.0,36303.926400000004
227.0,1.0,999.0,93.994,0.0,0.0,27728.245600000002
325.0,2.0,999.0,93.2,1.0,0.0,-2177.55978
11.0,1.0,999.0,94.199,0.0,0.0,-4810.224760000001
57.0,1.0,999.0,92.893,1.0,1.0,-12051.212940000001
99.0,1.0,999.0,93.444,1.0,0.0,36333.203760000004
21.0,1.0,999.0,94.055,0.0,0.0,-6186.0898799999995
595.0,1.0,999.0,92.379,0.0,0.0,-13323.469500000001
71.0,1.0,999.0,93.444,1.0,0.0,36325.88442
107.0,4.0,999.0,93.994,0.0,0.0,27722.5355
134.0,1.0,999.0,93.994,0.0,0.0,27751.086000000007
90.0,1.0,999.0,92.893,1.0,0.0,-12051.212940000001
201.0,16.0,999.0,93.918,1.0,0.0,36325.88442
241.0,2.0,999.0,92.893,1.0,1.0,-11619.829080000001
172.0,2.0,999.0,93.2,1.0,1.0,-2157.81574
53.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
349.0,2.0,999.0,94.465,0.0,0.0,35601.26976
18.0,11.0,999.0,93.444,1.0,0.0,36333.203760000004
111.0,2.0,999.0,92.893,1.0,0.0,-11417.90472
122.0,1.0,999.0,93.994,0.0,0.0,27733.955700000002
216.0,1.0,999.0,93.994,0.0,0.0,27745.3759
306.0,3.0,999.0,93.444,1.0,0.0,36362.481120000004
80.0,3.0,999.0,93.994,0.0,0.0,27773.926400000004
119.0,1.0,999.0,92.893,1.0,0.0,-11555.58042
184.0,6.0,999.0,93.918,1.0,0.0,36325.88442
